"kategorie","poi_id","name","laengengrad","breitengrad","adresse","plz","ort","access","fee","wheelchair","opening_hours","operator","beschreibung","solar_anzahl_werte","solar_durchschnitt_april_bis_september_w_m2","solar_median_april_bis_september_w_m2","solar_minimum_w_m2","solar_minimum_zeitpunkt","solar_maximum_w_m2","solar_maximum_zeitpunkt","link_komplexe_karte_popup","solar_0401_08_w_m2","solar_0401_09_w_m2","solar_0401_10_w_m2","solar_0401_11_w_m2","solar_0401_12_w_m2","solar_0401_13_w_m2","solar_0401_14_w_m2","solar_0401_15_w_m2","solar_0401_16_w_m2","solar_0401_17_w_m2","solar_0401_18_w_m2","solar_0401_19_w_m2","solar_0401_20_w_m2","solar_0415_08_w_m2","solar_0415_09_w_m2","solar_0415_10_w_m2","solar_0415_11_w_m2","solar_0415_12_w_m2","solar_0415_13_w_m2","solar_0415_14_w_m2","solar_0415_15_w_m2","solar_0415_16_w_m2","solar_0415_17_w_m2","solar_0415_18_w_m2","solar_0415_19_w_m2","solar_0415_20_w_m2","solar_0501_08_w_m2","solar_0501_09_w_m2","solar_0501_10_w_m2","solar_0501_11_w_m2","solar_0501_12_w_m2","solar_0501_13_w_m2","solar_0501_14_w_m2","solar_0501_15_w_m2","solar_0501_16_w_m2","solar_0501_17_w_m2","solar_0501_18_w_m2","solar_0501_19_w_m2","solar_0501_20_w_m2","solar_0515_08_w_m2","solar_0515_09_w_m2","solar_0515_10_w_m2","solar_0515_11_w_m2","solar_0515_12_w_m2","solar_0515_13_w_m2","solar_0515_14_w_m2","solar_0515_15_w_m2","solar_0515_16_w_m2","solar_0515_17_w_m2","solar_0515_18_w_m2","solar_0515_19_w_m2","solar_0515_20_w_m2","solar_0601_08_w_m2","solar_0601_09_w_m2","solar_0601_10_w_m2","solar_0601_11_w_m2","solar_0601_12_w_m2","solar_0601_13_w_m2","solar_0601_14_w_m2","solar_0601_15_w_m2","solar_0601_16_w_m2","solar_0601_17_w_m2","solar_0601_18_w_m2","solar_0601_19_w_m2","solar_0601_20_w_m2","solar_0615_08_w_m2","solar_0615_09_w_m2","solar_0615_10_w_m2","solar_0615_11_w_m2","solar_0615_12_w_m2","solar_0615_13_w_m2","solar_0615_14_w_m2","solar_0615_15_w_m2","solar_0615_16_w_m2","solar_0615_17_w_m2","solar_0615_18_w_m2","solar_0615_19_w_m2","solar_0615_20_w_m2","solar_0701_08_w_m2","solar_0701_09_w_m2","solar_0701_10_w_m2","solar_0701_11_w_m2","solar_0701_12_w_m2","solar_0701_13_w_m2","solar_0701_14_w_m2","solar_0701_15_w_m2","solar_0701_16_w_m2","solar_0701_17_w_m2","solar_0701_18_w_m2","solar_0701_19_w_m2","solar_0701_20_w_m2","solar_0715_08_w_m2","solar_0715_09_w_m2","solar_0715_10_w_m2","solar_0715_11_w_m2","solar_0715_12_w_m2","solar_0715_13_w_m2","solar_0715_14_w_m2","solar_0715_15_w_m2","solar_0715_16_w_m2","solar_0715_17_w_m2","solar_0715_18_w_m2","solar_0715_19_w_m2","solar_0715_20_w_m2","solar_0801_08_w_m2","solar_0801_09_w_m2","solar_0801_10_w_m2","solar_0801_11_w_m2","solar_0801_12_w_m2","solar_0801_13_w_m2","solar_0801_14_w_m2","solar_0801_15_w_m2","solar_0801_16_w_m2","solar_0801_17_w_m2","solar_0801_18_w_m2","solar_0801_19_w_m2","solar_0801_20_w_m2","solar_0815_08_w_m2","solar_0815_09_w_m2","solar_0815_10_w_m2","solar_0815_11_w_m2","solar_0815_12_w_m2","solar_0815_13_w_m2","solar_0815_14_w_m2","solar_0815_15_w_m2","solar_0815_16_w_m2","solar_0815_17_w_m2","solar_0815_18_w_m2","solar_0815_19_w_m2","solar_0815_20_w_m2","solar_0901_08_w_m2","solar_0901_09_w_m2","solar_0901_10_w_m2","solar_0901_11_w_m2","solar_0901_12_w_m2","solar_0901_13_w_m2","solar_0901_14_w_m2","solar_0901_15_w_m2","solar_0901_16_w_m2","solar_0901_17_w_m2","solar_0901_18_w_m2","solar_0901_19_w_m2","solar_0901_20_w_m2","solar_0915_08_w_m2","solar_0915_09_w_m2","solar_0915_10_w_m2","solar_0915_11_w_m2","solar_0915_12_w_m2","solar_0915_13_w_m2","solar_0915_14_w_m2","solar_0915_15_w_m2","solar_0915_16_w_m2","solar_0915_17_w_m2","solar_0915_18_w_m2","solar_0915_19_w_m2","solar_0915_20_w_m2"
"Sitzbank","bench-35","Hermann Wetzel Bank","8.825501","49.399390","","","","","","","","","","156","313.328","80.595","0","01.04. 19:00","855.178","15.06. 16:00","https://kfg-gis-2026.github.io/web-map/?lng=8.825501&lat=49.399390&z=16.50&ansicht=komplex&lang=de&poi=bench-35&skipIntro=1","56.627","68.368","75.271","78.674","266.48","484.801","655.44","747.404","727.832","39.041","15.482","0","0","62.193","72.251","77.926","80.586","286.391","507.1","682.95","785.732","786.956","656.633","25.501","0","0","66.687","75.116","79.64","81.62","303.292","522.799","700.333","810.271","827.812","729.454","34.531","11.325","0","69.224","76.562","80.339","81.89","313.231","529.793","706.464","819.361","845.981","766.38","40.243","18.983","0","70.926","77.402","80.604","81.832","320.073","532.809","707.444","821.509","854.281","788.319","44.556","24.942","0","71.437","77.582","80.57","81.68","322.125","532.86","706.237","820.356","855.178","794.163","46.096","27.144","5.901","71.189","77.37","80.383","81.508","321.045","531.587","704.747","818.593","853.029","791.422","45.753","26.746","0","70.25","76.82","80.09","81.359","317.135","529.262","703.234","816.498","848.181","780.579","43.632","23.876","0","68.051","75.542","79.435","81.057","308.196","523.393","698.649","809.951","834.549","752.001","38.688","17.224","0","65.145","73.758","78.427","80.5","296.796","514.107","689.431","797.004","811.703","709.284","32.564","9.15","0","59.95","70.312","76.229","79.044","277.383","494.732","667.092","765.928","762.064","623.828","22.573","0","0","54.092","66.126","73.273","76.838","256.671","470.53","636.632","723.626","697.773","36.199","12.355","0","0"
"Sitzbank","bench-36","","8.826256","49.400657","","","","","","","","","","156","435.173","502.424","0","01.04. 19:00","904.675","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.826256&lat=49.400657&z=16.50&ansicht=komplex&lang=de&poi=bench-36&skipIntro=1","102.273","481.208","603.153","680.863","143.889","142.091","135.944","481.208","102.273","70.51","27.962","0","0","112.326","551.528","672.409","749.025","775.21","749.025","672.409","551.528","397.843","84.319","46.059","0","0","120.443","616.451","734.59","809.169","834.617","809.169","734.59","616.451","464.942","96.195","62.366","20.456","0","125.025","658.056","773.337","845.954","870.711","845.954","773.337","658.056","509.521","342.412","72.683","34.287","0","128.099","689.43","801.738","872.38","896.449","872.38","801.738","689.43","544.264","379.784","80.473","45.049","0","129.021","700.277","811.191","880.92","904.675","880.92","811.191","700.277","556.758","393.747","83.255","49.027","10.661","128.574","696.957","807.82","877.523","901.269","877.523","807.82","696.957","553.526","390.675","82.636","48.308","0","126.879","680.497","792.625","863.169","887.207","863.169","792.625","680.497","535.631","371.66","78.804","43.125","0","122.906","643.124","757.936","830.289","854.96","830.289","757.936","643.124","495.327","329.388","69.874","31.11","0","117.658","597.744","715.055","789.159","814.451","789.159","715.055","597.744","447.505","280.786","58.814","16.527","0","108.275","525.59","645.239","721.172","747.138","721.172","645.239","525.59","373.906","79.655","40.769","0","0","97.695","454.25","132.337","651.106","140.676","138.776","132.337","454.25","97.695","65.379","22.314","0","0"
"Sitzbank","bench-37","","8.826777","49.402560","","","","","","","","","","156","372.212","142.622","0","01.04. 19:00","934.725","15.06. 15:00","https://kfg-gis-2026.github.io/web-map/?lng=8.826777&lat=49.402560&z=16.50&ansicht=komplex&lang=de&poi=bench-37&skipIntro=1","69.974","84.482","93.011","277.118","496.149","678.56","798.268","831.021","753.762","48.242","19.132","0","0","76.852","89.28","96.294","306.235","526.618","711.401","836.425","879.664","821.385","57.69","31.514","0","0","82.407","92.821","104.428","332.48","550.823","734.9","862.418","913.412","870.906","65.816","42.672","13.998","0","85.541","94.609","124.013","348.945","563.873","745.654","873.291","928.202","895.108","70.725","49.731","23.462","0","87.645","95.647","140.19","361.105","571.892","750.586","877.274","934.501","908.287","789.957","55.061","30.825","0","88.276","95.87","146.345","365.166","573.848","750.904","876.865","934.725","911.002","797.609","56.964","33.546","7.298","87.97","95.607","145.053","363.676","572.185","749.073","874.849","932.48","908.442","794.58","56.54","33.055","0","86.81","94.927","136.799","357.088","567.323","745.487","871.616","928.184","901.1","781.494","53.919","29.509","0","84.091","93.348","118.664","342.191","555.862","736.463","862.93","916.578","881.931","69.05","47.809","21.288","0","80.501","91.143","98.163","323.95","540.247","722.433","848.154","897.326","852.716","63.653","40.242","11.31","0","74.081","86.885","94.196","294.478","511.762","693.64","815.785","855.906","793.723","54.499","27.895","0","0","66.841","81.711","90.543","264.694","479.57","658.134","774.141","803.043","721.072","44.731","15.267","0","0"
"Sitzbank","bench-38","","8.826949","49.404935","","","","","","","","","","156","472.563","555.111","0","01.04. 19:00","904.604","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.826949&lat=49.404935&z=16.50&ansicht=komplex&lang=de&poi=bench-38&skipIntro=1","327.97","481.145","603.074","680.774","707.388","680.774","603.074","481.145","102.269","70.508","27.963","0","0","397.802","551.467","672.334","748.941","775.123","748.941","672.334","551.467","397.802","84.317","46.061","0","0","464.905","616.395","734.52","809.091","834.536","809.091","734.52","616.395","464.905","96.195","62.369","20.463","0","509.486","658.004","773.271","845.88","870.634","845.88","773.271","658.004","509.486","103.369","72.686","34.295","0","544.232","689.381","801.676","872.31","896.377","872.31","801.676","689.381","544.232","108.551","80.477","45.057","0","556.726","700.229","811.13","880.852","904.604","880.852","811.13","700.229","556.726","110.295","83.259","49.035","10.674","553.495","696.909","807.759","877.454","901.198","877.454","807.759","696.909","553.495","109.769","82.64","48.316","0","535.598","680.447","792.563","863.098","887.134","863.098","792.563","680.447","535.598","107.121","78.808","43.133","0","495.292","643.071","757.87","830.215","854.883","830.215","757.87","643.071","495.292","100.922","69.878","31.117","0","447.467","597.687","714.985","789.08","814.37","789.08","714.985","597.687","447.467","93.033","58.817","16.535","0","373.865","525.53","645.164","721.088","747.051","721.088","645.164","525.53","373.865","79.653","40.771","0","0","303.882","454.187","574.322","651.017","677.306","651.017","574.322","454.187","97.69","65.376","22.315","0","0"
"Sitzbank","bench-39","","8.764774","49.377253","","","","","","","","","","156","358.033","173.621","0","01.04. 19:00","933.856","15.06. 09:00","https://kfg-gis-2026.github.io/web-map/?lng=8.764774&lat=49.377253&z=16.50&ansicht=komplex&lang=de&poi=bench-39&skipIntro=1","699.077","770.401","742.087","635.334","472.046","275.55","104.062","94.521","78.291","53.974","21.395","0","0","777.527","833.391","796.646","685.67","520.467","322.677","115.91","99.883","85.979","64.536","35.241","0","0","841.157","883.9","840.871","728.042","563.626","367.614","161.774","103.839","92.187","73.622","47.718","15.624","0","876.81","911.581","865.365","752.622","590.343","397.37","194.205","105.835","95.69","79.11","55.612","26.208","0","900.267","929.127","881.029","769.255","609.791","420.518","220.885","106.994","98.041","83.073","61.573","34.444","0","907.161","933.856","885.246","774.159","616.178","428.789","231.014","107.243","98.746","84.407","63.701","37.488","8.105","903.967","930.922","882.502","771.571","613.737","426.504","228.913","106.95","98.404","84.005","63.227","36.938","0","891.469","921.044","873.49","762.189","603.19","414.415","215.363","106.19","97.108","81.979","60.296","32.972","0","861.308","897.338","852.166","740.418","579.175","387.336","185.468","104.426","94.069","77.237","53.463","23.777","0","820.589","865.011","823.482","712.188","549.435","355.267","151.514","101.963","90.056","71.203","45.001","12.618","0","747.241","806.199","771.997","663.458","500.803","305.812","102.269","97.205","82.88","60.968","31.194","0","0","664.915","739.889","714.684","611.059","451.146","258.407","101.302","91.424","74.788","50.048","17.074","0","0"
"Sitzbank","bench-40","","8.770583","49.378665","","","","","","","","","","156","418.388","489.406","0","01.04. 19:00","861.658","15.06. 14:00","https://kfg-gis-2026.github.io/web-map/?lng=8.770583&lat=49.378665&z=16.50&ansicht=komplex&lang=de&poi=bench-40&skipIntro=1","94.265","132.393","275.57","414.115","530.143","609.156","639.202","610.569","515.781","64.986","25.762","0","0","103.522","196.932","344.189","484.214","600.929","680.978","713.223","688.646","600.606","77.705","42.433","0","0","123.399","263.419","411.582","550.702","666.29","746.063","779.698","758.894","677.796","533.62","57.456","18.814","0","168.928","310.286","457.341","594.474","708.218","787.022","821.138","802.781","726.634","590.645","66.961","31.559","0","207.626","348.669","493.717","628.333","739.859","817.344","851.531","835.075","763.097","634.07","74.138","41.475","0","222.69","363.164","507.053","640.368","750.77","827.552","861.658","845.922","775.643","649.479","76.701","45.14","9.762","219.849","360.081","503.807","637.006","747.318","824.026","858.064","842.258","771.89","645.592","76.13","44.478","0","200.232","340.548","485.094","619.339","730.577","807.829","841.817","825.169","752.97","623.62","72.6","39.702","0","157.542","297.383","443.342","579.637","692.723","771.01","804.723","786.046","709.6","573.208","64.373","28.631","0","110.541","248.207","394.624","532.382","646.896","725.844","758.88","737.675","656.306","511.815","54.184","15.195","0","99.791","176.743","321.183","459.101","574.185","652.971","684.258","658.97","570.339","73.409","37.56","0","0","90.047","113.429","252.81","388.5","502.328","579.68","608.551","579.185","483.975","60.259","20.558","0","0"
"Sitzbank","bench-41","","8.767992","49.374478","","","","","","","","","","156","223.293","111.676","0","01.04. 19:00","656.658","15.06. 08:00","https://kfg-gis-2026.github.io/web-map/?lng=8.767992&lat=49.374478&z=16.50&ansicht=komplex&lang=de&poi=bench-41&skipIntro=1","80.773","374.947","324.565","242.179","143.585","112.211","107.36","97.518","80.773","55.684","22.073","0","0","460.074","456.235","404.26","321.339","222.274","120.228","111.141","103.049","88.704","66.581","36.356","0","0","542.716","535.06","482.269","399.962","301.879","200.261","106.029","107.129","95.108","75.954","49.228","16.115","0","597.887","587.899","535.078","453.924","357.401","257.084","163.221","84.615","98.722","81.615","57.372","27.034","0","641.06","629.411","576.954","497.255","402.608","304.021","211.19","132.311","101.148","85.704","63.521","35.531","0","656.658","644.443","592.271","513.33","419.634","321.96","229.78","151.057","91.731","87.081","65.717","38.671","8.355","652.715","640.613","588.52","509.651","416.031","318.449","226.387","147.823","88.723","86.665","65.228","38.104","0","630.535","619.201","566.981","487.508","393.106","294.808","202.337","123.931","100.184","84.575","62.204","34.012","0","580.623","571.197","518.862","438.212","342.248","242.576","149.48","107.735","97.05","79.683","55.155","24.526","0","521.57","514.654","462.588","381.085","283.913","183.329","90.302","105.194","92.91","73.458","46.425","13.014","0","431.094","428.399","377.504","295.773","198.073","97.628","108.722","100.286","85.507","62.9","32.181","0","0","77.159","347.123","298.019","217.165","120.385","109.595","104.513","94.323","77.159","51.634","17.615","0","0"
"Sitzbank","bench-42","","8.782928","49.389980","","","","","","","","","","156","191.38","127.137","0","01.04. 19:00","681.995","15.06. 14:00","https://kfg-gis-2026.github.io/web-map/?lng=8.782928&lat=49.389980&z=16.50&ansicht=komplex&lang=de&poi=bench-42&skipIntro=1","93.04","112.329","123.669","129.259","130.894","129.259","123.669","389.546","93.04","64.143","25.432","0","0","102.181","118.705","128.029","132.398","133.625","132.398","492.4","472.8","414.939","76.701","41.891","0","0","109.563","123.41","130.842","134.095","134.954","134.095","572.121","553.488","497.664","87.502","56.723","18.59","0","113.728","125.785","131.99","134.537","135.167","134.537","625.322","607.543","553.697","94.026","66.106","31.171","0","116.524","127.164","132.425","134.441","134.901","134.441","666.974","649.981","598.069","98.738","73.192","40.96","0","117.362","127.46","132.368","134.191","134.59","134.191","681.995","665.336","614.282","525.215","75.722","44.578","9.668","116.956","127.111","132.06","133.908","134.315","133.908","678.077","661.407","610.344","521.251","75.159","43.924","0","115.414","126.207","131.58","133.665","134.147","133.665","656.523","639.506","587.589","97.437","71.674","39.21","0","111.801","124.109","130.504","133.169","133.839","133.169","608.193","590.4","536.634","91.8","63.552","28.281","0","107.03","121.18","128.85","132.255","133.166","132.255","551.137","532.533","476.949","84.626","53.493","15.017","0","98.497","115.521","125.241","129.866","131.181","129.866","463.735","444.217","98.497","72.459","37.08","0","0","88.876","108.647","120.388","126.244","127.972","126.244","120.388","360.963","88.876","59.476","20.295","0","0"
"Sitzbank","bench-43","","8.790742","49.393441","","","","","","","","","","156","434.169","473.397","0","01.04. 19:00","905.162","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.790742&lat=49.393441&z=16.50&ansicht=komplex&lang=de&poi=bench-43&skipIntro=1","328.263","481.556","603.57","681.321","707.951","142.098","135.952","123.486","102.281","70.514","27.96","0","0","398.119","551.895","672.841","749.495","775.693","145.55","140.747","551.895","398.119","230.355","46.055","0","0","465.239","616.833","735.032","809.646","835.106","147.417","143.841","616.833","465.239","296.469","62.361","20.443","0","509.829","658.445","773.782","846.433","871.201","846.433","773.782","658.445","509.829","342.619","178.373","34.274","0","544.58","689.822","802.184","872.858","896.938","872.858","802.184","689.822","544.58","380.003","215.433","45.036","0","557.076","700.67","811.636","881.398","905.162","881.398","811.636","700.67","557.076","393.971","229.904","49.013","10.639","553.844","697.349","808.265","877.999","901.755","877.999","808.265","697.349","553.844","390.898","227.134","48.294","0","535.944","680.886","793.068","863.644","887.693","863.644","793.068","680.886","535.944","371.876","208.234","43.112","0","495.63","643.507","758.377","830.763","855.445","830.763","143.469","643.507","495.63","329.59","167.359","31.097","0","447.795","598.118","715.49","789.629","814.933","145.393","141.65","598.118","447.795","280.969","58.81","16.515","0","374.172","525.948","645.661","721.633","747.612","142.766","137.682","126.996","374.172","79.658","40.766","0","0","304.163","454.586","574.806","651.553","140.684","138.784","132.345","119.438","97.703","65.383","22.313","0","0"
"Sitzbank","bench-44","","8.772750","49.384874","","","","","","","","","","156","464.18","537.651","0","01.04. 19:00","922.486","15.06. 11:00","https://kfg-gis-2026.github.io/web-map/?lng=8.772750&lat=49.384874&z=16.50&ansicht=komplex&lang=de&poi=bench-44&skipIntro=1","504.625","642.107","718.472","732.467","687.595","591.387","455.394","296.031","136.604","68.109","27.002","0","0","583.287","715.025","787.306","798.858","752.936","656.554","520.367","359.232","193.524","81.441","44.477","0","0","654.083","779.121","846.971","856.337","810.203","715.066","580.735","420.673","252.821","101.065","60.224","19.73","0","698.416","818.213","882.768","890.762","844.976","751.536","619.679","461.961","294.823","139.454","70.187","33.088","0","731.2","846.283","907.973","914.931","869.758","778.269","649.227","494.465","329.271","172.888","77.71","43.481","0","742.36","855.422","915.912","922.486","877.669","787.148","659.493","506.252","342.269","186.071","60.253","47.323","10.25","738.898","851.997","912.525","919.14","874.375","783.921","656.357","503.246","339.464","183.6","58.382","46.628","0","721.841","836.988","898.761","905.833","860.819","769.548","640.802","486.456","321.882","166.498","76.098","41.623","0","682.605","802.365","866.992","875.186","829.742","736.807","605.645","448.878","283.087","129.788","67.475","30.019","0","634.037","758.824","826.668","836.293","790.698","696.392","563.217","404.711","239.006","90.463","56.794","15.936","0","554.934","686.46","758.856","770.873","725.789","630.656","496.216","337.512","175.361","76.938","39.369","0","0","474.591","611.469","687.774","702.276","658.491","563.982","430.391","274.358","119.766","63.154","21.549","0","0"
"Sitzbank","bench-45","","8.779631","49.384755","","","","","","","","","","156","141.027","68.727","0","01.04. 19:00","647.799","15.06. 08:00","https://kfg-gis-2026.github.io/web-map/?lng=8.779631&lat=49.384755&z=16.50&ansicht=komplex&lang=de&poi=bench-45&skipIntro=1","471.065","381.61","215.347","69.402","70.28","69.402","66.401","60.313","49.956","34.44","13.654","0","0","533.354","430.397","258.541","71.087","71.746","71.087","68.742","63.736","54.864","41.182","22.49","0","0","586.638","474.245","300.227","71.998","72.459","71.998","70.251","66.261","58.826","46.98","30.453","9.976","0","618.338","501.64","328.125","72.235","72.573","72.235","70.867","67.536","61.062","50.483","35.491","16.731","0","640.634","521.813","350.038","72.183","72.43","72.183","71.1","68.276","62.563","53.013","39.295","21.987","0","647.799","528.597","357.963","72.048","72.262","72.048","71.07","68.435","63.013","53.864","40.653","23.929","5.183","645.174","526.306","355.899","71.896","72.115","71.896","70.905","68.247","62.795","53.607","40.351","23.578","0","633.473","515.623","344.539","71.766","72.025","71.766","70.647","67.762","61.967","52.314","38.48","21.047","0","605.987","491.187","319.133","71.5","71.86","71.5","70.07","66.636","60.028","49.288","34.119","15.179","0","570.613","460.995","289.233","71.01","71.499","71.01","69.182","65.064","57.466","45.437","28.719","8.058","0","510.192","411.859","243.552","69.728","70.434","69.728","67.245","62.026","52.886","38.905","19.908","0","0","445.702","361.983","200.27","67.784","68.712","67.784","64.64","58.336","47.721","31.935","10.896","0","0"
"Sitzbank","bench-46","","8.830278","49.401788","","","","","","","","","","156","388.241","388.729","0","01.04. 19:00","850.731","15.06. 13:00","https://kfg-gis-2026.github.io/web-map/?lng=8.830278&lat=49.401788&z=16.50&ansicht=komplex&lang=de&poi=bench-46&skipIntro=1","101.075","122.031","134.352","569.55","620.847","627.021","585.866","498.773","371.59","216.351","27.635","0","0","111.01","128.962","139.092","642.663","693.958","700.661","660.665","575.086","448.976","292.582","45.52","0","0","119.033","134.076","142.152","709.754","760.296","767.354","728.944","645.992","522.942","368.726","61.637","20.218","0","123.56","136.658","143.401","752.51","802.092","809.289","772.214","691.702","571.852","420.85","71.833","33.888","0","126.599","138.158","143.874","784.561","833.065","840.304","804.477","726.366","609.82","462.481","296.582","44.524","0","460.548","138.48","143.813","795.525","843.502","850.731","815.454","738.432","623.421","477.861","313.603","48.455","10.54","457.26","138.101","143.478","791.959","839.902","847.117","811.84","734.834","619.863","474.376","310.254","47.744","0","125.393","137.118","142.956","774.959","823.355","830.547","794.734","716.698","600.303","453.227","287.783","42.622","0","121.466","134.838","141.786","736.433","785.759","792.864","755.858","675.584","556.169","405.867","69.057","30.747","0","116.28","131.653","139.987","689.567","739.683","746.605","708.348","625.858","503.622","350.675","58.127","16.336","0","107.007","125.501","136.063","614.774","665.429","671.914","632.123","547.22","422.376","268.117","40.292","0","0","96.55","118.029","130.786","540.431","590.847","596.759","555.969","469.942","344.703","192.729","22.053","0","0"
"Sitzbank","bench-47","","8.829545","49.399929","","","","","","","","","","156","512.436","577.462","0","01.04. 19:00","930.296","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.829545&lat=49.399929&z=16.50&ansicht=komplex&lang=de&poi=bench-47&skipIntro=1","326.478","490.546","624.291","712.613","747.186","724.849","647.095","520.514","358.29","183.534","27.913","0","0","393.465","558.037","690.569","777.661","811.772","790.008","713.72","588.867","427.19","248.509","45.978","0","0","457.457","619.739","749.261","834.065","867.306","846.328","772.36","650.815","492.203","313.734","62.257","20.419","0","499.762","658.907","785.306","867.903","900.297","879.991","808.138","689.804","534.726","358.559","184.796","34.227","0","532.6","688.179","811.332","891.701","923.236","903.568","833.791","718.699","567.431","394.469","220.959","44.969","0","544.359","698.193","819.821","899.16","930.296","910.912","842.08","728.485","579.035","407.767","234.979","48.94","10.64","541.27","695.005","816.577","895.885","927.008","907.627","838.814","725.261","575.888","404.765","232.269","48.223","0","524.338","679.589","802.542","882.797","914.284","894.63","824.932","709.995","558.996","386.507","213.893","43.049","0","486.147","644.49","770.372","852.664","884.933","864.677","793.052","675.145","520.755","345.695","173.884","31.054","0","440.682","601.594","730.207","814.465","847.486","826.607","753.063","632.292","474.885","298.274","58.712","16.497","0","370.377","532.804","663.993","750.303","784.102","762.467","686.767","563.036","403.212","227.635","40.698","0","0","303.123","464.14","595.941","683.123","717.246","695.115","618.248","493.325","333.785","163.476","22.275","0","0"
"Sitzbank","bench-48","","8.867573","49.400470","","","","","","","","","","156","389.764","432.542","0","01.04. 19:00","717.517","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.867573&lat=49.400470&z=16.50&ansicht=komplex&lang=de&poi=bench-48&skipIntro=1","97.564","308.531","381.365","430.306","451.609","443.499","405.961","340.869","252.483","148.372","40.515","0","0","107.154","388.517","462.7","512.05","533.452","525.362","487.664","421.776","330.955","220.731","99.717","0","0","114.898","467.549","541.474","590.329","611.473","603.546","566.378","501.065","410.192","298.048","170.542","38.923","0","427.26","521.383","594.29","642.315","663.082","655.342","618.902","554.7","464.983","353.469","225.15","82.049","0","471.518","564.252","635.811","682.851","703.183","695.64","660.019","597.158","509.092","399.186","271.967","132.724","0","488.057","579.995","650.852","697.401","717.517","710.066","674.844","612.655","525.461","416.515","290.201","151.459","10.17","484.365","576.208","647.005","693.518","713.62","706.172","670.973","608.829","521.708","412.87","286.712","148.201","0","461.76","554.194","625.558","672.485","692.769","685.238","649.693","586.979","499.149","389.598","262.886","124.471","0","411.632","505.069","577.527","625.287","645.942","638.234","601.976","538.126","448.972","338.301","211.21","70.859","0","112.241","447.821","521","569.411","590.368","582.499","545.642","480.93","391.018","280.323","155.014","15.766","0","103.29","361.821","434.778","483.424","504.538","496.539","459.337","394.436","305.278","197.76","81.633","0","0","93.197","282.306","353.395","401.337","422.236","414.269","377.456","313.803","227.855","127.843","29.457","0","0"
"Sitzbank","bench-49","","8.877538","49.402887","","","","","","","","","","156","60.381","72.54","0","01.04. 19:00","83.071","15.05. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.877538&lat=49.402887&z=16.50&ansicht=komplex&lang=de&poi=bench-49&skipIntro=1","57.175","69.029","75.999","79.435","80.44","79.435","75.999","69.029","57.175","39.418","15.632","0","0","62.795","72.95","78.68","81.367","82.121","81.367","78.68","72.95","62.795","47.138","25.75","0","0","67.334","75.843","80.411","82.411","82.939","82.411","80.411","75.843","67.334","53.778","34.867","11.438","0","69.895","77.304","81.118","82.684","83.071","82.684","81.118","77.304","69.895","57.789","40.635","19.171","0","71.614","78.152","81.386","82.626","82.909","82.626","81.386","78.152","71.614","60.685","44.99","25.187","0","72.129","78.334","81.351","82.472","82.717","82.472","81.351","78.334","72.129","61.661","46.545","27.411","5.964","71.879","78.12","81.162","82.298","82.548","82.298","81.162","78.12","71.879","61.366","46.199","27.009","0","70.931","77.564","80.867","82.148","82.445","82.148","80.867","77.564","70.931","59.886","44.057","24.111","0","68.71","76.274","80.205","81.843","82.255","81.843","80.205","76.274","68.71","56.42","39.064","17.394","0","65.776","74.472","79.187","81.28","81.84","81.28","79.187","74.472","65.776","52.01","32.881","9.242","0","60.531","70.992","76.967","79.81","80.618","79.81","76.967","70.992","60.531","44.531","22.793","0","0","54.615","66.765","73.982","77.581","78.644","77.581","73.982","66.765","54.615","36.549","12.475","0","0"
"Sitzbank","bench-50","","8.796891","49.392993","","","","","","","","","","156","210.907","92.888","0","01.04. 19:00","861.441","15.06. 08:00","https://kfg-gis-2026.github.io/web-map/?lng=8.796891&lat=49.392993&z=16.50&ansicht=komplex&lang=de&poi=bench-50&skipIntro=1","72.292","87.28","588.081","449.074","269.714","100.434","96.091","87.28","72.292","49.839","19.762","0","0","79.395","92.235","646.074","503.569","322.493","126.37","99.479","92.235","79.395","59.598","32.551","0","0","85.131","95.891","696.611","553.258","373.344","178.625","101.666","95.891","85.131","67.99","44.076","14.448","0","88.368","97.737","727.134","584.746","407.341","215.437","102.558","97.737","88.368","73.06","51.368","24.224","0","90.541","836.497","748.793","608.231","434.026","245.655","102.896","98.808","90.541","76.722","56.874","31.83","0","861.441","843.376","755.692","616.207","443.665","257.118","102.852","99.038","91.192","77.954","58.839","34.642","7.519","858.11","840.327","752.844","613.524","441.135","254.751","102.613","98.767","90.877","77.582","58.402","34.134","0","89.678","828.17","741.056","601.001","427.284","239.432","102.24","98.065","89.678","75.711","55.694","30.471","0","86.871","96.434","713.917","572.618","396.312","205.577","101.404","96.434","86.871","71.33","49.383","21.978","0","83.163","94.158","679.643","537.994","359.852","167.024","100.118","94.158","83.163","65.756","41.566","11.672","0","76.533","89.76","622.319","482.473","304.096","110.86","97.313","89.76","76.533","56.302","28.813","0","0","69.056","84.418","562.513","426.948","251.172","98.092","93.541","84.418","69.056","46.213","15.77","0","0"
